Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_gp,D/loss_cls,D/loss_dom,D/loss_rot,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot
0:07:47,7700,-0.7128,0.1235,0.4046,0.0031,2.2077,0.0013,-0.1843,0.1103,0.4752,2.4273,0.0027
0:07:51,7800,-0.4029,0.0951,0.5973,0.0089,2.1999,0.3009,-0.1640,0.0693,0.6164,2.8852,0.2896
0:07:56,7900,-0.1987,-0.1324,0.4301,0.0043,1.9661,0.2746,0.0531,0.0885,0.5966,3.0305,0.2453
0:08:01,8000,-0.4246,0.1428,0.6432,0.0082,2.2342,0.0381,-0.1231,0.0741,0.5258,2.6767,0.0343
0:08:18,8100,-0.5162,0.1690,0.7917,0.0040,2.0887,0.1438,-0.1939,0.0829,0.7504,2.7132,0.1379
0:08:23,8200,-0.4054,0.0625,0.5953,0.0028,2.1680,0.4855,-0.1852,0.0746,0.6310,3.0260,0.4348
0:08:28,8300,-0.8384,0.1324,0.5767,0.0013,2.8897,0.0017,-0.0022,0.1144,0.7352,3.2563,0.0264
0:08:33,8400,-0.4322,0.1831,0.6239,0.0038,2.2492,0.0580,-0.3420,0.0666,0.5707,2.9220,0.0519
0:08:38,8500,-0.5022,-0.1029,0.4684,0.0077,1.8487,0.0035,0.0765,0.1029,0.7099,2.6051,0.0150
0:08:43,8600,-0.7361,0.0434,0.5109,0.0058,2.3089,0.0016,-0.0059,0.1209,0.3984,3.0625,0.0105
0:08:48,8700,-0.1072,-0.2442,1.1174,0.0026,3.1282,0.3493,0.0029,0.0775,1.3152,3.0724,0.3001
0:08:53,8800,-0.3788,0.2104,0.6127,0.0053,2.1189,0.0493,-0.1150,0.0677,0.4547,2.8574,0.0472
0:08:58,8900,-0.5262,0.2373,0.5172,0.0107,2.0058,0.3225,-0.1897,0.0766,0.4215,2.8251,0.3277
0:09:03,9000,-0.8969,0.5011,0.5386,0.0165,2.0891,0.3203,-0.3251,0.0770,0.4592,2.8355,0.3066
0:09:20,9100,-0.7734,0.1054,0.4704,0.0019,2.1907,0.0006,-0.1364,0.0921,0.8380,3.3247,0.0056
0:09:25,9200,-0.7032,0.2153,0.5894,0.0018,1.8818,0.0013,-0.1966,0.0922,0.4049,2.7966,0.0050
0:09:30,9300,-0.7248,0.1188,0.3922,0.0048,1.5802,0.0038,-0.1753,0.1255,0.6210,2.4522,0.0101
0:09:35,9400,-0.7986,0.3088,0.3856,0.0031,1.8673,0.0032,-0.3795,0.1003,0.6736,3.3712,0.0022
0:09:40,9500,-1.1500,0.4222,0.6092,0.0055,2.1598,0.0005,-0.2588,0.1081,1.1971,3.1905,0.0056
0:09:45,9600,-0.5425,0.0872,0.4301,0.0099,1.6725,0.0007,-0.1925,0.0872,0.3338,2.1370,0.0035
0:09:50,9700,-0.3425,0.2117,0.6194,0.0018,2.0449,0.3622,-0.2065,0.0571,0.3710,2.6034,0.3857
0:09:55,9800,-0.4955,0.0343,0.4771,0.0025,1.8782,0.0063,-0.1140,0.0966,0.3454,2.3227,0.0131
0:10:00,9900,-0.6407,0.2164,0.6785,0.0057,2.8492,0.0037,-0.1158,0.0964,0.5560,2.6890,0.0279
0:10:05,10000,-0.5760,0.2422,0.6970,0.0064,2.1020,0.0380,-0.2343,0.0721,0.3812,2.5895,0.0402
0:13:19,10100,-0.7362,0.1294,0.5331,0.0129,1.7239,0.0052,-0.1227,0.1013,0.6415,2.6062,0.0252
0:13:25,10200,-1.0214,0.4091,0.5058,0.0158,1.7161,0.0019,-0.1622,0.0966,0.5288,3.2593,0.0024
0:13:29,10300,-0.5301,0.2526,0.6859,0.0025,1.8633,0.3858,-0.2222,0.0733,0.3873,2.7738,0.3612
0:13:34,10400,-0.4332,0.1290,0.4697,0.0013,1.6949,0.0550,-0.1231,0.0730,0.5245,2.7689,0.0772
0:13:40,10500,-0.4055,0.0538,0.5759,0.0042,1.7872,0.1395,-0.0607,0.0808,0.4587,3.2488,0.1400
0:13:44,10600,-0.5569,0.1054,0.5332,0.0145,2.0160,0.0174,-0.0371,0.0980,0.7752,3.0809,0.0168
0:13:49,10700,-0.4195,0.0359,0.5881,0.0166,1.8829,0.3304,-0.0211,0.0852,0.6017,2.6146,0.2871
0:13:54,10800,-0.7079,0.3083,0.5245,0.0107,2.1406,0.0008,-0.4959,0.1104,0.4903,2.6743,0.0011
0:13:59,10900,-0.3940,0.1016,0.3233,0.0029,1.6910,0.2099,-0.1001,0.0669,0.4239,2.8482,0.1937
0:14:04,11000,-0.3810,0.1014,0.3329,0.0066,1.7128,0.1769,-0.0464,0.0688,0.2148,2.6352,0.1480
0:14:20,11100,-0.4898,0.0945,0.4105,0.0058,1.7879,0.2341,-0.0450,0.0752,0.4256,2.2668,0.1831
0:14:25,11200,-0.5000,0.1817,0.4288,0.0023,1.5774,0.0289,-0.2255,0.0732,0.2591,2.0701,0.0813
0:14:30,11300,-0.7160,0.2527,0.5319,0.0074,1.2172,0.0030,-0.2336,0.0929,0.5181,2.0151,0.0384
0:14:35,11400,-0.9840,0.4404,0.2562,0.0107,1.5807,0.0066,-0.4571,0.0881,0.5497,2.4688,0.0034
0:14:40,11500,-0.7758,0.2701,0.3791,0.0061,1.6407,0.0020,-0.1949,0.0924,0.7784,2.6287,0.0030
0:14:45,11600,-0.5942,0.2526,0.5983,0.0030,1.8873,0.0834,-0.2114,0.0764,0.3466,2.6763,0.1235
0:14:50,11700,-0.4452,0.0570,0.3087,0.0101,1.7108,0.0450,-0.0369,0.0826,0.2909,2.6754,0.1316
0:14:55,11800,-0.8750,0.4167,0.4067,0.0027,1.3717,0.0032,-0.4312,0.0937,0.7523,1.9456,0.0031
0:15:00,11900,-0.6062,0.1523,0.5730,0.0086,1.7163,0.0932,-0.1163,0.0793,0.2484,2.6014,0.1480
0:15:05,12000,-0.7438,0.4100,0.4709,0.0088,1.7724,0.0793,-0.3315,0.0708,0.6327,3.9483,0.1614
0:15:22,12100,-0.6632,0.3455,0.5025,0.0033,1.5718,0.0140,-0.3177,0.0862,0.5520,2.1693,0.1269
0:15:27,12200,-0.6260,0.1123,0.3512,0.0042,1.4133,0.0025,-0.1131,0.0943,0.7729,2.7937,0.0059
0:15:32,12300,-0.3204,0.0113,0.3634,0.0114,1.3851,0.2276,-0.0093,0.0699,0.6492,2.5042,0.2971
0:15:36,12400,-0.4302,0.0692,0.5187,0.0057,1.6599,0.0789,-0.0727,0.0814,0.2963,2.7676,0.0870
0:15:42,12500,-0.7058,0.0397,0.3242,0.0065,1.3665,0.0060,-0.0387,0.1056,0.6467,2.1607,0.0206
0:15:47,12600,-0.5521,0.1979,0.2899,0.0103,1.2138,0.1349,-0.1524,0.0733,0.3346,1.8651,0.0908
0:15:52,12700,-0.5225,0.1542,0.6882,0.0027,1.6844,0.0464,-0.1405,0.0727,0.3588,2.6332,0.0751
0:15:57,12800,-0.2967,-0.1619,0.4536,0.0057,1.4442,0.0261,0.1150,0.0828,0.2969,2.5125,0.0185
0:16:02,12900,-0.9187,0.2969,0.6804,0.0075,1.4502,0.0007,-0.1454,0.0974,0.4139,2.3730,0.0055
0:16:06,13000,-0.6480,0.2338,0.3431,0.0043,1.4397,0.0033,-0.3052,0.0850,0.4942,1.8946,0.0026
0:16:23,13100,-0.5912,0.3209,0.5739,0.0059,1.2201,0.1180,-0.2913,0.0642,0.4197,2.1627,0.0905
0:16:28,13200,-0.3561,-0.0212,0.5250,0.0023,1.3335,0.0275,0.0294,0.0649,0.5058,2.5502,0.0442
0:16:33,13300,-0.5377,0.1677,0.3798,0.0100,1.6045,0.1020,-0.1970,0.0839,0.2774,2.1054,0.1538
0:16:38,13400,-0.2987,-0.0136,0.5202,0.0045,1.5995,0.0887,0.0577,0.0657,0.3967,2.6647,0.1463
0:16:43,13500,-0.4446,0.0852,0.2671,0.0047,1.3258,0.0695,-0.1229,0.1012,0.4507,1.9464,0.0898
0:16:48,13600,-0.2845,0.0012,0.3782,0.0034,1.4997,0.2607,0.0022,0.0753,0.4129,1.9259,0.2109
0:16:53,13700,-0.5923,0.0422,0.1488,0.0076,1.2971,0.0027,-0.0574,0.0954,0.6673,2.9805,0.0173
0:16:58,13800,-0.3711,0.0205,0.1505,0.0052,1.3518,0.0278,-0.0289,0.0728,0.3959,3.2402,0.1198
0:17:03,13900,-0.6030,0.2673,0.3206,0.0047,1.4504,0.1508,-0.2865,0.0847,0.5730,2.3185,0.1720
0:17:08,14000,-0.6689,0.3100,0.8644,0.0174,1.9957,0.0004,-0.2409,0.0805,0.5429,2.6276,0.0034
0:17:25,14100,-0.3614,0.0555,0.4870,0.0167,1.9454,0.2862,-0.0346,0.0691,0.4222,2.8605,0.3226
0:17:30,14200,-0.5958,0.1127,0.1307,0.0057,1.1508,0.0379,-0.0590,0.0926,0.8525,3.0099,0.0594
0:17:35,14300,-0.7226,0.2645,0.4594,0.0261,1.2557,0.0002,-0.1233,0.0795,0.7138,2.2138,0.0030
0:17:40,14400,-0.4909,0.0577,0.4437,0.0043,1.2407,0.0568,-0.0657,0.0844,0.9120,3.0333,0.0711
0:17:45,14500,-0.5447,0.1625,0.4809,0.0024,1.0606,0.0146,-0.1979,0.0744,0.4146,2.5158,0.0599
0:17:50,14600,-0.4058,0.0432,0.4754,0.0028,1.5969,0.0235,-0.0939,0.0788,0.6342,3.3143,0.1660
0:17:55,14700,-0.5709,0.0650,0.4247,0.0076,1.6615,0.1638,0.0110,0.0866,0.2742,2.4997,0.1640
0:18:00,14800,-0.2552,-0.0426,0.5352,0.0037,1.7740,0.1383,-0.0507,0.0804,0.6338,2.8910,0.1644
0:18:05,14900,-0.3617,0.0227,0.3815,0.0066,1.5879,0.0864,-0.1135,0.0669,0.2659,2.3012,0.1252
0:18:10,15000,-0.5812,0.2225,0.4313,0.0069,1.6337,0.0006,-0.1802,0.0830,0.7522,1.8843,0.0017
0:18:26,15100,-0.7596,0.2178,0.2758,0.0052,1.1076,0.0007,-0.1316,0.1010,0.8327,2.5704,0.0019
0:18:32,15200,-0.2341,-0.0528,0.1107,0.0097,0.9337,0.0256,0.0206,0.0732,0.4974,2.5671,0.0381
0:18:36,15300,-0.7711,0.1969,0.1482,0.0069,1.3175,0.0021,-0.2928,0.1039,0.2643,3.2746,0.0037
0:18:41,15400,-0.4117,-0.0495,0.2704,0.0044,1.0638,0.1229,0.0368,0.0857,0.3013,2.2939,0.1771
0:18:46,15500,-0.5294,0.1050,0.2502,0.0095,0.8799,0.2454,-0.1296,0.0835,0.4865,3.0680,0.3724
0:18:51,15600,-0.4697,0.1536,0.2748,0.0042,1.4411,0.0186,-0.1492,0.0796,0.5383,3.0467,0.1289
0:18:56,15700,-0.4740,0.0968,0.2267,0.0033,1.2385,0.1226,-0.0659,0.0751,0.3368,1.5407,0.0956
0:19:01,15800,-0.5182,0.1370,0.3759,0.0047,0.8748,0.0438,-0.1243,0.0950,0.5303,2.4413,0.0543
0:19:06,15900,-0.4254,0.1301,0.4949,0.0038,1.2399,0.0996,-0.1416,0.0709,0.5637,2.3597,0.0473
0:19:11,16000,-0.5903,0.1391,0.3117,0.0028,1.1237,0.0147,-0.1204,0.0871,0.4363,2.2548,0.2895
0:19:27,16100,-0.4040,0.1270,0.2949,0.0046,0.9019,0.0984,-0.0911,0.0707,0.4268,1.8286,0.3729
0:19:32,16200,-0.6968,0.1760,0.3307,0.0093,0.9675,0.0012,-0.1608,0.0975,0.5001,2.4150,0.0061
0:19:37,16300,-0.5735,0.1368,0.3626,0.0042,0.7930,0.0478,-0.1302,0.0861,0.3429,1.7471,0.0254
0:19:42,16400,-0.5420,0.1759,0.1550,0.0063,1.1125,0.0003,-0.1060,0.0805,0.3583,2.4278,0.0012
0:19:47,16500,-0.5492,0.2547,0.1100,0.0049,0.7913,0.0004,-0.2685,0.0760,0.3130,2.4423,0.0004
0:19:52,16600,-0.4299,0.1764,0.4453,0.0039,1.0824,0.0490,-0.2159,0.0671,0.5519,2.2871,0.1895
0:19:57,16700,-0.3528,0.1353,0.6042,0.0022,1.3598,0.0305,-0.1247,0.0546,0.4258,1.8154,0.0234
0:20:02,16800,-0.6422,0.1640,0.1219,0.0110,0.6123,0.0006,-0.1016,0.0985,0.2436,3.2099,0.0019
0:20:07,16900,-0.4558,0.0141,0.2093,0.0083,0.8743,0.0249,-0.0625,0.0751,0.2320,1.9788,0.0551
0:20:12,17000,-0.5870,0.1080,0.4383,0.0201,0.9057,0.0033,-0.0687,0.0868,0.5202,2.1556,0.0233
0:20:28,17100,-0.5091,0.1407,0.2524,0.0029,0.7800,0.0244,-0.1686,0.0791,0.7353,1.7778,0.1886
0:20:33,17200,-0.3282,-0.0079,0.3566,0.0067,0.7810,0.0354,0.0117,0.0756,1.0342,2.6393,0.0479
0:20:38,17300,-0.7234,0.2797,0.3755,0.0065,1.1603,0.0026,-0.2628,0.0883,0.5574,1.9206,0.0043
0:20:43,17400,-0.4868,0.1665,0.1072,0.0082,0.5277,0.0809,-0.1473,0.0683,0.5918,2.4037,0.1955
0:20:48,17500,-0.5424,0.1497,0.4133,0.0076,0.8031,0.0014,-0.1418,0.0712,0.6184,2.1526,0.0043
0:20:53,17600,-0.4363,0.0559,0.1960,0.0050,0.4482,0.0616,0.0225,0.0668,0.2894,1.5721,0.1063
0:20:58,17700,-0.6774,0.2433,0.2274,0.0015,0.6504,0.0002,-0.2190,0.0879,0.6283,2.7026,0.0174
0:21:04,17800,-0.6305,0.2547,0.1220,0.0101,1.3048,0.0538,-0.2530,0.0783,0.7623,2.0675,0.0953
0:21:08,17900,-0.4921,0.1057,0.0617,0.0094,0.8894,0.0754,-0.0858,0.0796,0.8786,2.8614,0.2950
0:21:13,18000,-0.6627,0.1673,0.1200,0.0040,1.0228,0.0191,-0.1457,0.0885,0.2986,2.4282,0.0522
0:21:31,18100,-0.4043,0.0628,0.1294,0.0056,0.9892,0.0276,-0.0425,0.0796,0.2525,2.3734,0.0323
0:21:36,18200,-0.5093,0.1035,0.2053,0.0048,1.0544,0.0176,-0.0964,0.0807,0.7784,2.5728,0.0441
0:21:41,18300,-0.5039,0.0430,0.5107,0.0041,0.8443,0.0035,-0.0509,0.0882,0.7105,2.4649,0.0047
0:21:46,18400,-0.7943,0.2797,0.4669,0.0048,0.8429,0.0011,-0.2212,0.1004,0.2561,1.6957,0.0054
0:21:51,18500,-0.5363,0.2055,0.5400,0.0122,0.8813,0.0011,-0.2384,0.0766,0.3993,2.3249,0.0092
0:21:56,18600,-0.5192,0.1251,0.3207,0.0194,0.9817,0.0690,-0.1334,0.0710,0.3303,1.5885,0.1688
0:22:01,18700,-0.6228,0.2906,0.1064,0.0027,1.2540,0.0814,-0.2397,0.0716,1.0102,1.9369,0.1246
0:22:06,18800,-0.7778,0.2865,0.2114,0.0055,0.6038,0.0010,-0.2920,0.0873,0.4957,2.4591,0.0061
0:22:11,18900,-0.3496,0.0996,0.4410,0.0044,0.8060,0.0267,-0.1052,0.0676,0.2923,2.2398,0.0509
0:22:16,19000,-0.4091,0.1654,0.2867,0.0024,0.9384,0.0176,-0.1838,0.0535,0.4391,1.6294,0.0379
0:22:32,19100,-0.6288,0.2382,0.4992,0.0081,0.5990,0.0713,-0.2255,0.0869,0.4386,2.0202,0.0881
0:22:37,19200,-0.4796,0.1208,0.3120,0.0030,0.6792,0.0516,-0.0873,0.0705,0.2250,1.4438,0.1033
0:22:42,19300,-0.9303,0.4235,0.7402,0.0106,0.6819,0.0007,-0.3785,0.0883,0.2134,1.6206,0.0070
0:22:47,19400,-0.4003,0.0417,0.7474,0.0035,0.9282,0.0484,-0.0345,0.0683,0.8469,1.7566,0.0376
0:22:52,19500,-0.6419,0.2889,0.3337,0.0066,0.4336,0.0006,-0.3305,0.0840,0.3924,1.7474,0.0011
0:22:57,19600,-0.5318,0.1722,0.0442,0.0024,0.4947,0.0161,-0.1400,0.0719,0.3277,1.5456,0.0629
0:23:02,19700,-0.5704,0.2773,0.1283,0.0059,0.6908,0.0047,-0.2749,0.0837,0.5264,2.2578,0.0659
0:23:07,19800,-0.4342,0.0140,0.1876,0.0051,0.6080,0.0737,-0.0079,0.0764,0.8108,2.2752,0.1730
0:23:12,19900,-0.6121,0.1696,0.0297,0.0063,0.8545,0.0010,-0.1699,0.0820,0.3074,2.1885,0.0010
0:23:17,20000,-0.7237,0.2629,0.1167,0.0112,0.5016,0.0250,-0.2658,0.0813,0.9931,2.5573,0.0802
0:26:24,20100,-0.4173,0.0473,0.1621,0.0064,0.6748,0.0760,-0.0691,0.0751,0.4582,2.1921,0.1310
0:26:29,20200,-0.4609,0.0085,0.6364,0.0101,0.8364,0.0225,-0.0435,0.0717,0.2146,2.1915,0.0411
0:26:34,20300,-0.5361,0.1333,0.2623,0.0115,1.0356,0.0074,-0.1108,0.0738,0.9443,2.4678,0.1872
0:26:39,20400,-0.5158,0.1483,0.1282,0.0401,0.4870,0.0852,-0.1117,0.0665,0.3769,2.7823,0.0556
0:26:44,20500,-0.5613,0.1854,0.1726,0.0027,0.6450,0.0545,-0.2029,0.0875,0.6011,2.6222,0.0522
0:26:49,20600,-0.6393,0.1705,0.2328,0.0157,1.0413,0.0004,-0.1506,0.0946,0.2168,2.6016,0.0118
0:26:54,20700,-0.5661,0.0317,0.1114,0.0105,0.6273,0.0084,0.0063,0.0821,0.4152,2.5218,0.0816
0:26:59,20800,-0.4675,0.1531,0.1685,0.0067,0.4774,0.0297,-0.1171,0.0661,0.1792,1.7477,0.0681
0:27:04,20900,-0.7296,0.0997,0.1610,0.0184,0.8748,0.0005,-0.1200,0.1010,0.5770,4.9644,0.0248
